4.5700073,4.622986,4.674988,4.835022,5.0150146,5.046997,5.122986,5.1879883,5.26001,5.2940063,5.3410034,5.5620117,5.674988,5.3779907,4.778015,4.3880005,4.488037,4.348999,4.005005,3.927002,4.098999,4.212036,4.285034,4.3010254,4.1799927,4.189026,4.2250366,4.215027,4.028015,3.9660034,3.9760132,4.122986,4.1849976,4.236023,4.200989,4.182007,4.1970215,4.2630005,4.2040405,3.9280396,3.882019,3.684021,3.5079956,3.3779907,3.5809937,3.5159912,3.2260132,3.2210083,3.1860352,2.882019,2.6929932,2.1950073,1.9780273,1.9810181,1.8880005,1.8410034,1.7520142,1.7349854,1.6890259,1.6550293,1.618042,1.5490112,1.5950317,1.6480103,1.6719971,1.7219849,1.7529907,1.8010254,1.9730225,2.1660156,2.2479858,2.5040283,2.9710083,2.986023,2.9559937,2.592041,2.2210083,2.2189941,2.5530396,3.1140137,3.5820312,3.7800293,3.7349854,3.56604,3.427002,3.0510254,2.5530396,2.3930054,2.2680054,1.9460449,1.5270386,1.1080322,0.7460327,0.29400635,0.114990234,0.012023926,0.35803223,0.75201416,1.0200195,1.0410156,0.7750244,0.66900635,0.65600586,0.6589966,0.69104004,0.6760254,0.69299316,0.7380371,0.75701904,0.7420044,0.7510376,0.7839966,0.7630005,0.77001953,0.73999023,0.72302246,0.7300415,0.7030029,0.69000244,0.6539917,0.69299316,0.66900635,0.65600586,0.6539917,0.66900635,0.6329956,0.58898926,0.60198975,0.6080322,0.6329956,0.6470337,0.61901855,0.6359863,0.6090088,0.6359863,0.6130371,0.6359863,0.6390381,0.62701416,0.6340332,0.6470337,0.6669922,0.6680298,0.7290039,0.71099854,0.72802734,0.70202637,0.723999,0.717041,0.7529907,0.7470093,0.72802734,0.7800293,0.77301025,0.77001953,0.7620239,0.7869873,0.7960205,0.8170166,0.8280029,0.8140259,0.85198975,0.86602783,0.8640137,0.87402344,0.8840332,0.94903564,0.94104004,0.93499756,0.92803955,0.9260254,0.9290161,0.9130249,0.91503906,0.94299316,0.9219971,0.92004395,0.9540405,0.94403076,0.97302246,0.97198486,1.0010376,1.0180054,1.045044,1.045044,1.0570068,1.0880127,1.0859985,1.0950317,1.1050415,1.0610352,1.1260376,1.1380005,1.2009888,1.1920166,1.2340088,1.1830444,1.2109985,1.2080078,1.2120361,1.2440186,1.2300415,1.2869873,1.2540283,1.3070068,1.309021,1.3320312,1.309021,1.2990112,1.3380127,1.382019,1.3519897,1.3240356,1.3500366,1.3519897,1.3870239,1.4639893,1.7250366,1.9990234,2.4730225,3.1210327,3.7330322,4.4960327
4.6520386,4.712036,4.8309937,4.9349976,5.0270386,5.1099854,5.2300415,5.369995,5.462036,5.6380005,5.9210205,6.078003,6.252014,5.9379883,5.541992,5.0010376,4.692993,4.392029,4.160034,4.2940063,4.439026,4.4140015,4.4349976,4.4700317,4.4299927,4.3380127,4.333008,4.502014,4.252014,4.0289917,4.1359863,4.255005,4.3760376,4.5109863,4.346985,4.304016,4.3460083,4.4160156,4.606018,4.4490356,4.4310303,4.019043,3.9639893,3.6920166,3.8649902,3.743042,3.5460205,3.571045,3.455017,3.2860107,3.0300293,2.6000366,2.6190186,2.5650024,2.243042,2.0320435,1.8049927,1.8070068,1.8619995,1.78302,1.6730347,1.6610107,1.7150269,1.7550049,1.743042,1.7850342,1.8530273,1.9520264,2.059021,2.2510376,2.4230347,2.4710083,2.6229858,2.8829956,2.7860107,2.5369873,2.3729858,2.4299927,2.6950073,3.1500244,3.7180176,4.0480347,3.861023,3.7919922,3.7739868,3.4819946,3.0060425,2.7470093,2.5790405,2.2630005,1.9830322,1.5440063,1.0270386,0.67004395,0.2630005,0.074035645,0.101989746,0.44403076,0.80303955,1.03302,1.0540161,0.7420044,0.6760254,0.67700195,0.68200684,0.6669922,0.67700195,0.7130127,0.78302,0.75701904,0.7839966,0.78900146,0.7880249,0.7659912,0.7739868,0.73101807,0.7369995,0.71203613,0.6879883,0.6790161,0.6380005,0.64001465,0.65704346,0.6589966,0.64404297,0.6459961,0.6199951,0.598999,0.6080322,0.6329956,0.59698486,0.62701416,0.6220093,0.6390381,0.6340332,0.6390381,0.5960083,0.6430054,0.6660156,0.6500244,0.6719971,0.64404297,0.7089844,0.74102783,0.75701904,0.73999023,0.7180176,0.743042,0.7390137,0.7680054,0.7529907,0.7910156,0.7579956,0.7770386,0.7919922,0.81500244,0.8060303,0.8120117,0.82702637,0.7999878,0.84503174,0.8220215,0.8619995,0.8890381,0.8829956,0.90704346,0.89404297,0.94000244,0.93200684,0.96502686,0.90600586,0.9450073,0.95202637,0.96099854,0.96203613,0.95098877,0.96398926,0.9420166,0.97302246,0.98498535,0.9840088,1.0060425,1.0140381,1.0270386,1.06604,1.1080322,1.1069946,1.0900269,1.1420288,1.1340332,1.1619873,1.1730347,1.1860352,1.1719971,1.2219849,1.2020264,1.2520142,1.25,1.2490234,1.2490234,1.2269897,1.2620239,1.2380371,1.2650146,1.2910156,1.2770386,1.342041,1.3270264,1.3670044,1.3710327,1.3670044,1.3690186,1.3389893,1.3890381,1.3790283,1.3980103,1.4550171,1.6050415,1.9379883,2.460022,3.0679932,3.7040405,4.3760376
4.7160034,4.765991,4.88501,5.041992,5.1119995,5.1640015,5.3430176,5.5150146,5.840027,6.218994,6.257019,6.5079956,6.625,6.3720093,6.151001,5.8900146,5.3049927,4.927002,4.9119873,4.88501,4.962036,4.9089966,4.825012,4.895996,4.7789917,4.708008,4.7300415,4.670044,4.361023,4.281006,4.389038,4.7089844,5.005005,5.177002,5.023987,4.8170166,4.8430176,5.012024,5.170044,5.2180176,4.884033,4.4420166,4.2510376,4.2130127,4.165039,4.15802,3.9760132,4.0180054,3.776001,3.5939941,3.3070068,3.1140137,2.9379883,2.9210205,2.6500244,1.9970093,1.947998,1.9020386,1.8560181,1.8120117,1.7189941,1.7620239,1.8580322,1.868042,1.8380127,2.0430298,1.8970337,2.0670166,2.1640015,2.361023,2.645996,2.645996,2.7000122,2.90802,2.809021,2.729004,2.630005,2.6530151,2.842041,3.203003,3.7020264,4.145996,3.8930054,3.9230347,3.8410034,3.644043,3.2650146,3.059021,3.1149902,2.7059937,2.3220215,2.0410156,1.3309937,0.9249878,0.5380249,0.22198486,0.085998535,0.14099121,0.59802246,0.8380127,1.0700073,1.0109863,0.7380371,0.69903564,0.6879883,0.69299316,0.70098877,0.710022,0.77801514,0.7560425,0.7770386,0.7960205,0.79803467,0.79901123,0.7709961,0.7330322,0.74798584,0.6950073,0.7040405,0.68200684,0.684021,0.66900635,0.6710205,0.6619873,0.6790161,0.64001465,0.6539917,0.6489868,0.6140137,0.6380005,0.618042,0.64801025,0.64801025,0.6359863,0.62298584,0.61901855,0.63201904,0.64404297,0.62701416,0.6489868,0.67303467,0.7340088,0.68304443,0.7330322,0.7300415,0.77301025,0.7789917,0.7620239,0.7659912,0.7680054,0.7919922,0.8060303,0.80804443,0.79803467,0.77001953,0.82299805,0.7919922,0.835022,0.81103516,0.848999,0.8510132,0.8829956,0.88201904,0.8630371,0.8870239,0.9119873,0.90301514,0.89404297,0.93304443,0.91900635,0.97302246,1.0180054,0.9869995,0.9949951,0.96502686,0.973999,0.97198486,0.97198486,0.98101807,1.0010376,0.99902344,1.0339966,1.0220337,1.0710449,1.0490112,1.1220093,1.0939941,1.1220093,1.1450195,1.1680298,1.1589966,1.1849976,1.1879883,1.2420044,1.1929932,1.2380371,1.197998,1.257019,1.2890015,1.2609863,1.2800293,1.2550049,1.2969971,1.3099976,1.3389893,1.3330078,1.2910156,1.3880005,1.3729858,1.375,1.3569946,1.3359985,1.3300171,1.394043,1.3660278,1.3890381,1.4260254,1.6240234,1.9400024,2.3909912,3.0280151,3.679016,4.1660156
4.7609863,4.894043,5.0180054,5.080017,5.1480103,5.215027,5.3829956,5.7020264,6.13501,6.3829956,6.5200195,7.1950073,7.0339966,6.7800293,6.5790405,6.3220215,6.0390015,5.561035,5.674011,5.6030273,5.583008,5.6140137,5.4160156,5.535034,5.372986,5.330017,5.3170166,5.2130127,5.1950073,4.769043,4.892029,5.2820435,5.5839844,5.7789917,5.6879883,5.5200195,5.476013,5.6640015,5.700989,5.679016,5.671997,5.302002,4.65802,4.9230347,4.8720093,4.819031,4.4609985,4.3460083,4.028015,3.8619995,3.6270142,3.4639893,3.3920288,3.3760376,2.868042,2.4490356,2.453003,2.0270386,2.0320435,1.9580078,1.9890137,2.1069946,2.0839844,2.0770264,2.2150269,2.4070435,2.5830078,2.5790405,2.540039,2.7319946,2.861023,2.8309937,2.9890137,3.1340332,3.0930176,2.9650269,2.994995,3.1799927,3.231018,3.389038,3.630005,3.955017,3.9320068,3.9299927,3.981018,3.8060303,3.4719849,3.3599854,3.2680054,2.9500122,2.717041,2.5570068,1.9810181,1.2969971,0.82702637,0.41601562,0.17999268,0.013000488,0.22198486,0.6539917,0.8790283,1.0499878,0.9550171,0.7260132,0.7160034,0.7130127,0.70599365,0.73101807,0.7609863,0.7930298,0.78900146,0.79504395,0.80804443,0.8060303,0.79901123,0.8049927,0.73999023,0.7340088,0.7089844,0.6749878,0.6589966,0.6879883,0.67004395,0.6470337,0.65802,0.6619873,0.67803955,0.66101074,0.625,0.65301514,0.6300049,0.62701416,0.6310425,0.66400146,0.6220093,0.6220093,0.6380005,0.65704346,0.68603516,0.69299316,0.7449951,0.6660156,0.69000244,0.69903564,0.77801514,0.75701904,0.7680054,0.7750244,0.7789917,0.7750244,0.78204346,0.79400635,0.8010254,0.81903076,0.79400635,0.809021,0.8049927,0.8250122,0.86102295,0.84503174,0.8670044,0.85998535,0.8959961,0.89404297,0.8810425,0.8970337,0.9130249,0.8840332,0.9540405,0.93200684,0.96203613,0.95599365,1.0090332,0.993042,0.973999,0.98498535,1.0140381,1.0270386,0.9869995,1.0400391,1.0270386,1.0440063,1.0570068,1.1040039,1.1190186,1.1130371,1.1860352,1.1610107,1.1530151,1.1470337,1.1970215,1.2460327,1.2219849,1.2440186,1.2540283,1.2310181,1.2349854,1.2680054,1.28302,1.2630005,1.2680054,1.2910156,1.3110352,1.3410034,1.3339844,1.3389893,1.3599854,1.3430176,1.3550415,1.3760376,1.3690186,1.3790283,1.3590088,1.3770142,1.4230347,1.3770142,1.3790283,1.4520264,1.8110352,2.270996,2.869995,3.4240112,4.1290283
4.835022,4.8810425,5.0130005,5.06604,5.186035,5.2960205,5.5620117,6.0620117,6.3430176,6.4260254,6.682007,7.2020264,7.4970093,7.13501,6.814026,6.606018,6.413025,6.2300415,6.2700195,6.1400146,6.096985,5.986023,5.9680176,5.9070435,5.946045,5.9490356,5.884033,5.936035,5.8619995,5.6359863,5.743042,6.069031,6.1290283,6.23999,6.217041,6.118042,5.944031,6.1019897,6.023987,5.903015,6.0790405,6.0230103,5.721985,5.8970337,5.8099976,5.7460327,5.4260254,4.7200317,4.3480225,3.9710083,3.9710083,3.8660278,3.8389893,3.6409912,3.0300293,2.8840332,2.7579956,2.7300415,2.69104,2.5300293,2.5740356,2.6380005,2.552002,2.4349976,2.6030273,2.8200073,3.0530396,3.104004,2.9349976,3.1660156,3.3649902,3.2700195,3.3469849,3.6220093,3.5939941,3.395996,3.4520264,3.5910034,3.7810059,3.762024,3.6820068,3.7700195,3.828003,3.8380127,4.009033,3.9520264,3.6929932,3.4390259,3.3150024,3.1050415,3.040039,2.9160156,2.4210205,1.7969971,1.118042,0.7180176,0.3460083,0.09899902,0.08300781,0.2880249,0.6040039,0.875,1.0499878,0.8510132,0.7739868,0.75201416,0.7260132,0.7510376,0.7789917,0.7709961,0.83703613,0.7770386,0.8049927,0.8060303,0.8280029,0.7960205,0.7680054,0.7630005,0.7390137,0.6749878,0.71203613,0.7250366,0.6719971,0.6539917,0.6660156,0.6600342,0.6520386,0.68603516,0.69299316,0.6879883,0.65600586,0.64801025,0.651001,0.625,0.6500244,0.6749878,0.6520386,0.7000122,0.6920166,0.69403076,0.71203613,0.7040405,0.71203613,0.72302246,0.7739868,0.7640381,0.7750244,0.8049927,0.78204346,0.81799316,0.8010254,0.8200073,0.7969971,0.83203125,0.8300171,0.835022,0.81103516,0.83898926,0.83599854,0.84698486,0.9000244,0.85302734,0.84802246,0.8670044,0.9039917,0.8800049,0.8640137,0.91900635,0.92401123,0.93304443,0.97802734,1.0040283,1.0220337,1.0350342,1.03302,1.0570068,1.0809937,1.0469971,1.0230103,1.0549927,1.059021,1.059021,1.0939941,1.0969849,1.1119995,1.1960449,1.1730347,1.184021,1.2130127,1.2109985,1.2080078,1.2300415,1.1970215,1.2510376,1.2440186,1.2700195,1.2780151,1.2560425,1.2900391,1.236023,1.3030396,1.3300171,1.3359985,1.3519897,1.3240356,1.348999,1.3599854,1.3649902,1.382019,1.3729858,1.4060059,1.3840332,1.3779907,1.3430176,1.3800049,1.3800049,1.3339844,1.4750366,1.7520142,2.2440186,2.8380127,3.520996,4.127014
4.9110107,5.0300293,5.108032,5.1260376,5.1950073,5.291992,5.575012,6.0980225,6.314026,6.4750366,6.770996,7.436035,7.6119995,7.3389893,7.0960083,6.8530273,6.6920166,6.656006,6.778015,6.8270264,6.733032,6.616028,6.5040283,6.505005,6.4630127,6.4890137,6.6359863,6.351013,6.389038,6.2910156,6.278015,6.7560425,6.7910156,6.7440186,6.6310425,6.4370117,6.467041,6.3790283,6.3150024,6.2579956,6.3829956,6.4420166,6.512024,6.549988,6.471985,6.484009,6.0740356,5.2040405,4.752014,4.5060425,4.325012,4.3500366,4.325012,3.9030151,3.309021,3.2800293,3.1920166,3.1860352,3.1619873,2.9899902,3.0950317,3.0809937,2.8110352,2.8220215,2.953003,3.1190186,3.3410034,3.4760132,3.3510132,3.6340332,3.723999,3.7990112,3.6500244,3.901001,3.9910278,3.8760376,3.7219849,3.8670044,4.0339966,4.0480347,3.9070435,3.8580322,3.9580078,3.9960327,4.005005,3.882019,3.6409912,3.606018,3.4310303,3.2349854,3.0599976,2.9710083,2.5700073,2.0460205,1.6459961,1.0469971,0.5159912,0.26202393,0.0,0.19604492,0.34002686,0.66503906,0.89801025,1.0109863,0.809021,0.7680054,0.7770386,0.7529907,0.7089844,0.81903076,0.809021,0.81799316,0.77001953,0.7960205,0.76501465,0.81103516,0.78900146,0.7960205,0.74902344,0.723999,0.6790161,0.67700195,0.6790161,0.64801025,0.64801025,0.66503906,0.69104004,0.6960449,0.6810303,0.6550293,0.6719971,0.67004395,0.6669922,0.7080078,0.710022,0.68304443,0.7050171,0.6680298,0.7089844,0.66900635,0.7160034,0.69299316,0.7160034,0.75201416,0.7449951,0.7609863,0.7850342,0.79901123,0.82299805,0.8060303,0.8010254,0.8129883,0.83203125,0.8140259,0.8590088,0.8280029,0.842041,0.8640137,0.83898926,0.85302734,0.83703613,0.848999,0.86499023,0.8790283,0.901001,0.9169922,0.92700195,0.92004395,0.9540405,0.94799805,0.9760132,1.0209961,1.0109863,1.0499878,1.0859985,1.0530396,1.0610352,1.0939941,1.0859985,1.092041,1.0830078,1.1160278,1.1229858,1.111023,1.1550293,1.1740112,1.177002,1.1960449,1.197998,1.2040405,1.2380371,1.2640381,1.2340088,1.2460327,1.2490234,1.2969971,1.2890015,1.3129883,1.2680054,1.2860107,1.3030396,1.3150024,1.3099976,1.3290405,1.3590088,1.3500366,1.3450317,1.3890381,1.3980103,1.3850098,1.4520264,1.4429932,1.401001,1.3330078,1.3710327,1.4379883,1.4110107,1.4299927,1.7700195,2.15802,2.8460083,3.4559937,3.6820068
4.9379883,4.9960327,5.1170044,5.1290283,5.1520386,5.2180176,5.4869995,5.973999,6.2910156,6.450012,6.7700195,7.3460083,7.61499,7.483032,7.259033,7.0820312,7.0200195,6.8430176,6.9349976,7.023987,7.009033,7.0079956,7.0700073,7.0369873,7.045044,7.0720215,7.0270386,7.140991,7.0560303,6.8480225,6.8200073,6.947998,7.015991,7.0300293,7.012024,6.7960205,6.7560425,6.6610107,6.8480225,6.830017,7.015991,6.8460083,6.901001,6.9819946,6.884033,6.821045,6.4970093,5.8670044,5.3569946,5.215027,4.8010254,4.5930176,4.6000366,4.163025,4.041992,3.7869873,3.447998,3.387024,3.507019,3.3660278,3.5289917,3.6210327,3.2059937,3.2940063,3.559021,3.514038,3.618042,3.8320312,3.7109985,3.8359985,4.0620117,4.098999,3.9920044,4.0740356,4.2490234,4.087036,3.934021,4.078003,4.2789917,4.278015,4.2269897,4.1119995,4.1970215,4.217041,4.165039,4.0460205,3.8649902,3.705017,3.6350098,3.4050293,3.1210327,2.9580078,2.5220337,2.2300415,1.8450317,1.2040405,0.84503174,0.44702148,0.20898438,0.046020508,0.17700195,0.3619995,0.67303467,0.94799805,0.94903564,0.86102295,0.74902344,0.7380371,0.78900146,0.81103516,0.83898926,0.8550415,0.79803467,0.79901123,0.7739868,0.85601807,0.8300171,0.7850342,0.78900146,0.7789917,0.743042,0.75,0.72802734,0.6879883,0.6749878,0.6710205,0.68200684,0.6960449,0.70202637,0.743042,0.7080078,0.71203613,0.71899414,0.7080078,0.7040405,0.684021,0.68499756,0.71398926,0.70202637,0.6749878,0.7250366,0.72302246,0.7260132,0.7369995,0.76904297,0.78601074,0.81500244,0.8339844,0.8060303,0.8300171,0.79901123,0.8410034,0.8250122,0.81903076,0.8220215,0.8280029,0.8569946,0.83703613,0.85601807,0.8500366,0.83599854,0.8510132,0.8510132,0.8550415,0.87298584,0.85998535,0.8590088,0.9039917,0.90600586,0.9450073,0.960022,0.9819946,1.0239868,1.0560303,1.0670166,1.052002,1.1140137,1.1160278,1.1210327,1.132019,1.0939941,1.1420288,1.1099854,1.1290283,1.1799927,1.170044,1.2219849,1.184021,1.1960449,1.25,1.2300415,1.2399902,1.269043,1.2180176,1.2210083,1.2640381,1.3150024,1.2670288,1.3010254,1.2850342,1.2880249,1.3070068,1.2930298,1.3469849,1.3460083,1.3359985,1.3450317,1.3630371,1.3770142,1.3909912,1.4230347,1.44104,1.420044,1.4260254,1.3590088,1.4509888,1.3950195,1.5090332,1.736023,2.196045,2.8900146,2.9920044,3.0640259
4.9070435,4.965027,5.0180054,5.0720215,5.067993,5.1359863,5.3690186,5.9050293,6.3049927,6.467041,6.7210083,7.1810303,7.6050415,7.6119995,7.4639893,7.3670044,7.3339844,7.2470093,7.1480103,7.458008,7.3519897,7.3430176,7.319031,7.3240356,7.340027,7.368042,7.3950195,7.3359985,7.182007,7.075012,7.174988,7.1879883,7.139038,7.1760254,7.1849976,7.028015,7.040039,7.221985,7.238037,7.2560425,7.212036,7.2349854,7.1710205,7.1480103,7.0809937,6.8790283,6.6290283,6.212036,5.90802,5.843994,5.78302,5.049988,4.7560425,4.4940186,4.392029,4.0230103,3.81604,3.8179932,3.6600342,3.8270264,4.026001,3.8550415,3.4689941,3.913025,4.0180054,3.927002,3.8370361,3.9589844,3.9970093,4.026001,4.236023,4.377014,4.3150024,4.319031,4.447998,4.406006,4.3120117,4.3859863,4.5339966,4.4869995,4.4849854,4.53302,4.6400146,4.585022,4.387024,4.2460327,4.0629883,3.755005,3.6690063,3.4650269,3.1680298,2.9089966,2.5010376,2.15802,1.9210205,1.7300415,1.1400146,0.7380371,0.3840332,0.14001465,0.08502197,0.24700928,0.44000244,0.6660156,0.96203613,0.95202637,0.78900146,0.76904297,0.7850342,0.80804443,0.809021,0.8330078,0.8300171,0.80999756,0.82702637,0.8380127,0.8339844,0.81500244,0.8290405,0.80303955,0.79901123,0.7620239,0.7720337,0.71899414,0.6970215,0.7050171,0.67803955,0.68200684,0.7210083,0.71398926,0.717041,0.71502686,0.72198486,0.7260132,0.723999,0.74102783,0.7180176,0.6970215,0.7130127,0.74401855,0.71502686,0.7579956,0.69403076,0.76000977,0.7590332,0.76501465,0.80700684,0.8220215,0.82299805,0.7960205,0.8330078,0.8550415,0.8339844,0.87402344,0.83898926,0.868042,0.8590088,0.84399414,0.8410034,0.88201904,0.8250122,0.82299805,0.8720093,0.8810425,0.8890381,0.95599365,0.96899414,0.9630127,0.9370117,0.91400146,0.9210205,0.97003174,1.0230103,1.0289917,1.0889893,1.125,1.1329956,1.1600342,1.1710205,1.1340332,1.1680298,1.15802,1.1470337,1.1780396,1.1610107,1.2369995,1.2180176,1.197998,1.2369995,1.2410278,1.2529907,1.2730103,1.2680054,1.2620239,1.2980347,1.2520142,1.28302,1.2410278,1.236023,1.2880249,1.2730103,1.3290405,1.2709961,1.3060303,1.3280029,1.3540039,1.3550415,1.3439941,1.3480225,1.4210205,1.4140015,1.375,1.3760376,1.4110107,1.4160156,1.420044,1.4219971,1.4490356,1.7030029,2.2609863,2.6550293,2.4940186,2.3640137
4.868042,4.934021,4.9819946,4.9849854,4.9849854,5.028015,5.2470093,5.8970337,6.2540283,6.3740234,6.65802,6.9589844,7.446045,7.6690063,7.608032,7.541992,7.4940186,7.4190063,7.453003,7.507019,7.557007,7.538025,7.4920044,7.491028,7.5,7.5360107,7.4849854,7.4000244,7.361023,7.2460327,7.3710327,7.3550415,7.351013,7.3060303,7.3099976,7.3460083,7.3309937,7.447998,7.557007,7.567993,7.394043,7.380005,7.5010376,7.29303,7.1290283,7.0,6.809021,6.715027,6.744995,6.389038,6.2420044,5.6450195,5.2059937,4.6430054,4.4800415,4.325012,4.2869873,4.2510376,4.134033,4.3619995,4.319031,3.9210205,3.90802,4.269043,4.098999,4.067993,4.0839844,4.203003,4.257019,4.3309937,4.4630127,4.569031,4.601013,4.567993,4.5460205,4.5410156,4.5599976,4.575012,4.606018,4.592041,4.625,4.6879883,4.705017,4.660034,4.6500244,4.520996,4.3880005,3.9440308,3.6950073,3.375,3.111023,2.8770142,2.4639893,2.1290283,1.8870239,1.7130127,1.3800049,0.99798584,0.55999756,0.28503418,0.05999756,0.08898926,0.2720337,0.46899414,0.743042,0.9310303,0.9210205,0.81500244,0.7640381,0.78204346,0.81799316,0.8540039,0.8300171,0.8380127,0.82299805,0.8460083,0.8200073,0.8040161,0.82299805,0.8339844,0.8290405,0.7999878,0.7529907,0.7470093,0.7050171,0.7040405,0.6870117,0.73101807,0.6950073,0.7420044,0.73602295,0.76501465,0.7340088,0.7579956,0.7640381,0.7449951,0.7380371,0.7210083,0.72003174,0.6960449,0.73999023,0.72802734,0.7470093,0.7529907,0.79400635,0.7770386,0.80700684,0.80200195,0.835022,0.84002686,0.842041,0.85601807,0.81103516,0.85302734,0.8410034,0.8580322,0.85302734,0.835022,0.86901855,0.8760376,0.84503174,0.88500977,0.868042,0.934021,0.9819946,1.1660156,1.4030151,1.2700195,1.1690063,0.9460449,0.9470215,0.9039917,1.0120239,1.0170288,1.03302,1.0900269,1.1480103,1.125,1.177002,1.2120361,1.223999,1.2109985,1.243042,1.2490234,1.2349854,1.2460327,1.2150269,1.2160034,1.2390137,1.2600098,1.2670288,1.2880249,1.269043,1.2650146,1.3040161,1.243042,1.2880249,1.2460327,1.276001,1.2640381,1.2800293,1.2810059,1.3060303,1.3389893,1.3380127,1.3569946,1.3870239,1.3330078,1.375,1.3800049,1.4060059,1.4070435,1.4299927,1.4210205,1.3729858,1.4130249,1.3880005,1.368042,1.5390015,1.8469849,1.9890137,1.861023,1.9280396
4.8240356,4.882019,4.889038,4.9210205,4.9039917,4.9160156,5.085022,5.545044,6.1430054,6.36499,6.5530396,6.8779907,7.3389893,7.567993,7.5960083,7.592041,7.5820312,7.5599976,7.6030273,7.6210327,7.6069946,7.6019897,7.6520386,7.618042,7.578003,7.561035,7.585022,7.512024,7.4710083,7.384033,7.436035,7.416992,7.390991,7.3569946,7.3710327,7.390991,7.450989,7.6119995,7.8010254,7.671997,7.6069946,7.5480347,7.5010376,7.4660034,7.416992,7.1950073,7.144043,7.0740356,7.0460205,6.8900146,6.380005,6.092041,5.743042,5.1760254,4.9570312,4.5530396,4.502014,4.436035,4.372986,4.493042,4.429016,4.026001,4.1970215,4.3080444,4.1760254,4.273987,4.363037,4.4330444,4.5180054,4.648987,4.6430054,4.6430054,4.632019,4.663025,4.6780396,4.6570435,4.686035,4.665039,4.674011,4.686035,4.686035,4.717041,4.7420044,4.7250366,4.7510376,4.6520386,4.5549927,4.092041,3.644043,3.304016,3.0650024,2.7210083,2.3740234,2.0300293,1.8909912,1.8370361,1.6420288,1.2070312,0.8800049,0.49499512,0.23498535,0.08001709,0.19903564,0.32299805,0.5620117,0.7910156,1.0180054,0.88201904,0.8200073,0.8460083,0.809021,0.84399414,0.90600586,0.89501953,0.87701416,0.86102295,0.84399414,0.868042,0.84698486,0.86901855,0.8140259,0.835022,0.809021,0.78204346,0.7590332,0.7390137,0.7510376,0.72003174,0.72302246,0.7330322,0.7659912,0.7880249,0.8300171,0.79504395,0.7910156,0.7789917,0.7390137,0.74102783,0.7300415,0.72802734,0.73498535,0.75,0.717041,0.75201416,0.78204346,0.7609863,0.7770386,0.7800293,0.8129883,0.82403564,0.81500244,0.82299805,0.8550415,0.86901855,0.842041,0.88201904,0.86602783,0.8590088,0.8880005,0.842041,0.85198975,0.875,0.92803955,0.9169922,1.2490234,1.6340332,1.9230347,1.8389893,1.5020142,1.1480103,0.9790039,0.9379883,0.9550171,0.9630127,1.0200195,1.059021,1.1290283,1.1480103,1.2189941,1.2460327,1.2910156,1.3250122,1.3380127,1.31604,1.3099976,1.2999878,1.2630005,1.217041,1.2369995,1.2579956,1.2999878,1.2709961,1.3070068,1.3290405,1.28302,1.3200073,1.3290405,1.2770386,1.2579956,1.276001,1.2670288,1.2650146,1.3179932,1.3309937,1.3170166,1.3729858,1.3049927,1.368042,1.3339844,1.3670044,1.4150391,1.382019,1.4490356,1.3959961,1.3880005,1.4119873,1.4089966,1.4160156,1.4260254,1.5560303,1.75,1.7150269,1.743042
